Order ID,Customer ID,Item,Price,Quantity,Order Total,Order Date,Item_Encoded,Category_Drinks,Category_Main Dishes,Category_Side Dishes,Category_Starters,Payment Method_Credit Card,Payment Method_Digital Wallet
ORD_775279,CUST_024,Steak,20,2,40,6/30/2023,22,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
ORD_518122,CUST_067,Mashed Potatoes,4,3,12,7/17/2022,15,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
ORD_881906,CUST_100,Side Salad,3,4,12,3/6/2023,21,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
ORD_199330,CUST_009,Water,1,3,3,8/31/2022,25,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ORD_125899,CUST_021,Cheesecake,7,3,21,2/10/2023,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ORD_160126,CUST_031,Beef Chili,7,3,21,3/13/2023,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ORD_140463,CUST_073,Sweet Potato Fries,5,2,10,5/21/2022,23,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ORD_469856,CUST_024,Coca Cola,2.5,1,2.5,2/19/2023,6,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
ORD_640343,CUST_084,Iced Tea,2.5,4,10,9/30/2023,13,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
ORD_883747,CUST_031,Cheese Fries,5,1,5,9/24/2022,2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ORD_171110,CUST_055,Cheese Fries,5,5,25,8/24/2023,2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ORD_992227,CUST_090,French Fries,4,1,4,1/6/2023,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ORD_336179,CUST_053,Pasta Alfredo,14,5,70,10/22/2023,19,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
ORD_885921,CUST_015,Beef Chili,7,5,35,2/17/2023,0,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
ORD_901625,CUST_029,Steak,20,2,40,3/18/2022,22,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
ORD_961781,CUST_088,Beef Chili,7,4,28,3/17/2022,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ORD_215584,CUST_002,Brownie,6,5,30,6/4/2022,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
ORD_501612,CUST_092,Water,1,1,1,8/17/2023,25,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
ORD_118635,CUST_099,Salmon,18,4,72,11/7/2023,20,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
ORD_825578,CUST_053,Pasta Alfredo,12,1,12,11/18/2023,19,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
ORD_706620,CUST_026,Grilled Vegetables,5,5,25,9/9/2022,11,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
ORD_630914,CUST_028,Salmon,18,1,18,11/4/2023,20,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
ORD_233875,CUST_024,Cheesecake,7,3,21,10/9/2023,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ORD_123095,CUST_049,Pasta Alfredo,6.586324889,1,20,10/17/2022,19,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
ORD_699823,CUST_023,Garlic Bread,4,3,12,9/12/2022,9,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
ORD_672977,CUST_073,Mashed Potatoes,4,1,4,10/22/2023,15,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
ORD_368195,CUST_083,Side Salad,3,1,3,8/1/2022,21,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
ORD_329530,CUST_060,Chocolate Cake,6,2,12,11/25/2022,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ORD_328841,CUST_067,Fruit Salad,4,3,12,8/25/2023,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ORD_919662,CUST_010,Coca Cola,2.5,3,7.5,5/2/2022,6,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
ORD_774489,CUST_037,Cheesecake,7,4,28,7/30/2023,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ORD_647822,CUST_097,Orange Juice,3,4,12,8/30/2023,18,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
ORD_533796,CUST_044,Pasta Alfredo,5,4,20,7/12/2022,19,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
ORD_995218,CUST_048,Onion Rings,5,4,20,3/2/2022,17,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
ORD_944959,CUST_055,Steak,20,1,20,10/5/2023,22,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
ORD_215177,CUST_054,Side Salad,3,2,6,3/4/2023,21,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
ORD_757104,CUST_046,Sweet Potato Fries,5,3,15,10/7/2022,23,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ORD_374245,CUST_005,Chocolate Cake,6,2,12,7/30/2023,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ORD_461392,CUST_036,Mashed Potatoes,4,4,16,6/18/2023,15,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
ORD_718842,CUST_046,Side Salad,3,1,3,5/25/2023,21,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
ORD_244564,CUST_068,Brownie,6,5,30,4/7/2022,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ORD_285316,CUST_024,Side Salad,3,4,12,7/6/2023,21,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
ORD_427787,CUST_078,Ice Cream,5,1,5,4/19/2023,12,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
ORD_832012,CUST_013,Lemonade,3,1,3,4/19/2023,14,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
ORD_740240,CUST_012,Water,1,5,5,5/23/2022,25,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ORD_466313,CUST_083,Onion Rings,5,2,10,9/12/2023,17,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
ORD_231058,CUST_083,Salmon,18,3,54,4/25/2022,20,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
ORD_629979,CUST_069,Sweet Potato Fries,5,5,25,5/31/2022,23,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
ORD_195794,CUST_057,Fruit Salad,4,4,16,8/6/2023,8,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
ORD_762065,CUST_016,Chocolate Cake,6,3,18,7/24/2023,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
ORD_298353,CUST_079,Steak,20,3,60,3/29/2022,22,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
ORD_251517,CUST_049,Onion Rings,5,2,10,10/28/2023,17,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
ORD_513914,CUST_088,Chocolate Cake,6,2,12,9/12/2023,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
ORD_844746,CUST_059,Brownie,6,4,24,8/28/2022,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ORD_710753,CUST_025,Water,1,3,3,6/15/2022,25,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
ORD_225776,CUST_079,Orange Juice,3,3,9,3/25/2023,18,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
ORD_595961,CUST_077,Ice Cream,5,4,20,4/11/2023,12,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
ORD_236401,CUST_021,Nachos Grande,10,5,50,2/7/2023,16,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
ORD_436541,CUST_031,Chocolate Cake,6,4,24,6/1/2022,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ORD_825561,CUST_063,Pasta Alfredo,3,4,12,8/13/2023,19,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
ORD_672782,CUST_018,French Fries,4,3,12,2/9/2023,7,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
ORD_599504,CUST_043,Pasta Alfredo,12,1,12,8/14/2023,19,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
ORD_355850,CUST_043,Sweet Potato Fries,5,3,15,12/28/2022,23,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
ORD_299219,CUST_025,Pasta Alfredo,20,2,40,4/30/2023,19,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
ORD_600025,CUST_080,Cheese Fries,5,2,10,5/9/2022,2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ORD_459413,CUST_062,Side Salad,3,1,3,8/12/2023,21,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
ORD_975180,CUST_026,Grilled Chicken,15,4,60,10/21/2022,10,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
ORD_151876,CUST_058,Ice Cream,5,3,15,7/13/2022,12,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
ORD_875771,CUST_004,Coca Cola,2.5,3,7.5,12/27/2022,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ORD_270059,CUST_038,Mashed Potatoes,4,3,12,12/31/2022,15,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
ORD_510206,CUST_067,Ice Cream,5,3,15,7/4/2022,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ORD_392990,CUST_090,French Fries,4,4,16,8/13/2022,7,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
ORD_905095,CUST_026,Cheese Fries,5,4,20,11/24/2022,2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ORD_791732,CUST_078,Water,1,4,4,12/7/2023,25,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
ORD_311893,CUST_094,Steak,20,3,60,11/11/2023,22,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
ORD_577334,CUST_045,Side Salad,3,3,9,4/25/2022,21,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
ORD_176319,CUST_029,Side Salad,3,5,15,6/29/2022,21,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
ORD_939177,CUST_095,Side Salad,3,4,12,9/18/2022,21,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
ORD_837835,CUST_055,Ice Cream,5,2,10,9/30/2022,12,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ORD_625476,CUST_068,Pasta Alfredo,12,5,60,10/7/2023,19,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
ORD_513681,CUST_045,Pasta Alfredo,5,5,25,6/11/2022,19,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
ORD_968188,CUST_061,Beef Chili,7,3,21,10/20/2022,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ORD_959423,CUST_071,Cheesecake,7,1,7,7/17/2023,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ORD_737666,CUST_069,Vegetarian Platter,14,2,28,5/26/2022,24,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
ORD_390111,CUST_065,Grilled Chicken,15,4,60,2/9/2022,10,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
ORD_670028,CUST_094,Pasta Alfredo,5,3,15,11/23/2023,19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ORD_548742,CUST_006,Beef Chili,7,2,14,9/28/2023,0,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
ORD_100781,CUST_090,Chicken Melt,8,1,8,10/8/2023,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
ORD_320693,CUST_058,Pasta Alfredo,5,5,25,10/12/2022,19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ORD_576388,CUST_031,Pasta Alfredo,6.586324889,3.014148737,19.91449369,3/25/2023,19,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
ORD_428688,CUST_023,Cheese Fries,5,4,20,2/21/2023,2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ORD_155255,CUST_038,Pasta Alfredo,5,5,25,7/16/2023,19,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ORD_861807,CUST_091,Lemonade,3,5,15,4/24/2023,14,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
ORD_560470,CUST_008,Pasta Alfredo,12,3,36,9/2/2023,19,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
ORD_394881,CUST_093,Ice Cream,5,5,25,11/17/2022,12,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
ORD_927581,CUST_091,Coca Cola,2.5,3,7.5,4/3/2023,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ORD_899291,CUST_008,Sweet Potato Fries,5,4,20,5/2/2022,23,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ORD_834356,CUST_097,Grilled Chicken,15,5,75,4/8/2022,10,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
ORD_339754,CUST_025,French Fries,4,2,8,11/3/2022,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ORD_348280,CUST_039,Iced Tea,2.5,5,12.5,6/11/2022,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ORD_356399,CUST_043,French Fries,4,2,8,1/31/2022,7,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ORD_561973,CUST_073,Pasta Alfredo,7,1,7,5/20/2022,19,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ORD_289598,CUST_014,Onion Rings,5,2,10,11/30/2022,17,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
ORD_783418,CUST_097,Mashed Potatoes,4,3,12,11/19/2022,15,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
ORD_948132,CUST_001,Grilled Vegetables,5,2,10,5/30/2022,11,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
ORD_421256,CUST_059,Grilled Chicken,15,5,75,9/11/2022,10,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
ORD_408580,CUST_094,Side Salad,3,4,12,5/15/2023,21,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
ORD_947075,CUST_025,Steak,20,2,40,4/10/2023,22,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
ORD_985954,CUST_042,Brownie,6,4,24,9/2/2022,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ORD_458225,CUST_072,Garlic Bread,4,5,20,7/15/2023,9,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
ORD_597084,CUST_040,Coca Cola,2.5,3,7.5,12/12/2023,6,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
ORD_555444,CUST_038,Coca Cola,2.5,3,7.5,1/23/2023,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ORD_480147,CUST_037,Grilled Chicken,15,3,45,10/9/2022,10,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
ORD_596996,CUST_087,Side Salad,3,5,15,6/21/2023,21,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
ORD_454297,CUST_055,Salmon,18,3,54,1/13/2023,20,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
ORD_822792,CUST_096,Chocolate Cake,6,2,12,5/29/2022,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ORD_230194,CUST_010,Ice Cream,5,5,25,9/29/2022,12,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
ORD_182636,CUST_021,Pasta Alfredo,12,3,36,1/27/2022,19,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
ORD_222192,CUST_013,Grilled Chicken,15,2,30,4/24/2022,10,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
ORD_991799,CUST_064,Coca Cola,2.5,2,5,2/5/2022,6,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
ORD_448486,CUST_062,Orange Juice,3,2,6,4/8/2022,18,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ORD_759062,CUST_013,Nachos Grande,10,4,40,10/8/2022,16,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ORD_299007,CUST_093,Chocolate Cake,6,1,6,6/24/2023,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
ORD_261753,CUST_078,Beef Chili,7,3,21,3/21/2023,0,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
ORD_325206,CUST_083,Ice Cream,5,4,20,8/1/2023,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ORD_627332,CUST_089,Ice Cream,5,1,5,2/3/2023,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ORD_742740,CUST_073,Lemonade,3,5,15,4/15/2022,14,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ORD_391962,CUST_003,Water,1,5,5,1/25/2022,25,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
ORD_492937,CUST_095,Mashed Potatoes,4,4,16,1/30/2022,15,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
ORD_100499,CUST_019,Beef Chili,7,3,21,1/27/2023,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ORD_819691,CUST_098,Chicken Melt,8,4,32,12/13/2023,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
ORD_189484,CUST_023,Salmon,18,5,90,1/10/2023,20,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
ORD_318216,CUST_059,Orange Juice,3,1,3,9/22/2022,18,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
ORD_936795,CUST_035,Vegetarian Platter,14,1,14,10/17/2022,24,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
ORD_678411,CUST_071,French Fries,4,2,8,3/20/2023,7,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ORD_785568,CUST_093,Pasta Alfredo,5,5,25,6/11/2022,19,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
ORD_345701,CUST_071,Ice Cream,5,4,20,7/14/2023,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ORD_599093,CUST_066,Nachos Grande,10,2,20,12/26/2023,16,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ORD_108620,CUST_013,Grilled Chicken,15,2,30,9/12/2022,10,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
ORD_691243,CUST_022,Ice Cream,5,4,20,2/18/2022,12,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ORD_361657,CUST_009,Mashed Potatoes,4,3,12,11/24/2023,15,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
ORD_966238,CUST_040,Grilled Chicken,15,5,75,8/29/2023,10,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
ORD_362628,CUST_013,Ice Cream,5,4,20,8/3/2023,12,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
ORD_228795,CUST_035,Mashed Potatoes,4,5,20,6/13/2022,15,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
ORD_275724,CUST_068,Steak,20,3,60,4/7/2022,22,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
ORD_892526,CUST_082,Pasta Alfredo,12,3,36,6/25/2022,19,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
ORD_965307,CUST_028,Coca Cola,2.5,5,12.5,10/21/2023,6,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
ORD_287922,CUST_025,Cheesecake,7,2,14,5/9/2023,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ORD_596774,CUST_098,Grilled Chicken,15,3,45,5/28/2023,10,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
ORD_974255,CUST_082,Nachos Grande,10,1,10,11/2/2022,16,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ORD_838108,CUST_074,Ice Cream,5,5,25,7/14/2023,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ORD_624241,CUST_066,Pasta Alfredo,14,2,28,2/5/2023,19,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
ORD_836817,CUST_065,Cheese Fries,5,3,15,5/27/2023,2,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
ORD_233643,CUST_049,Pasta Alfredo,18,4,72,12/15/2022,19,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
ORD_109111,CUST_053,Brownie,6,3,18,3/14/2022,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ORD_182211,CUST_017,Iced Tea,2.5,5,12.5,9/21/2022,13,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
ORD_481450,CUST_051,Onion Rings,5,4,20,1/23/2023,17,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
ORD_896375,CUST_069,Vegetarian Platter,14,4,56,9/17/2023,24,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
ORD_508369,CUST_070,Pasta Alfredo,12,1,12,12/13/2023,19,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
ORD_907466,CUST_035,Cheese Fries,5,2,10,5/24/2023,2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ORD_427000,CUST_010,Side Salad,3,4,12,12/28/2022,21,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
ORD_882488,CUST_053,Pasta Alfredo,12,3,36,11/19/2022,19,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
ORD_798037,CUST_055,Pasta Alfredo,12,2,24,10/11/2022,19,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
ORD_865890,CUST_021,Water,1,4,4,10/3/2023,25,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
ORD_653973,CUST_009,Grilled Chicken,15,2,30,10/9/2022,10,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
ORD_647766,CUST_054,Ice Cream,5,4,20,10/24/2022,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ORD_880789,CUST_041,Cheese Fries,5,3,15,9/10/2022,2,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
ORD_361971,CUST_043,Nachos Grande,10,1,10,7/10/2023,16,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ORD_145006,CUST_070,French Fries,4,3,12,10/25/2023,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ORD_333426,CUST_091,Chocolate Cake,6,4,24,5/12/2023,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ORD_771032,CUST_066,Side Salad,3,2,6,6/16/2023,21,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
ORD_101502,CUST_035,Chocolate Cake,6,1,6,11/23/2023,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ORD_659997,CUST_072,Side Salad,3,5,15,10/21/2022,21,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
ORD_335745,CUST_032,Steak,20,4,80,1/16/2022,22,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
ORD_438166,CUST_026,Pasta Alfredo,12,1,12,7/8/2022,19,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
ORD_931045,CUST_049,Chocolate Cake,6,2,12,8/2/2022,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ORD_669997,CUST_009,Cheesecake,7,4,28,5/17/2022,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ORD_753315,CUST_051,Brownie,6,3,18,5/30/2022,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ORD_690117,CUST_007,Cheese Fries,5,3,15,12/1/2023,2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ORD_511748,CUST_022,Side Salad,3,4,12,7/29/2022,21,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
ORD_122182,CUST_061,Chicken Melt,8,3,24,6/2/2023,4,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ORD_627559,CUST_079,Side Salad,3,3,9,4/23/2022,21,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
ORD_140403,CUST_053,Ice Cream,5,5,25,1/21/2023,12,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
ORD_893911,CUST_076,Pasta Alfredo,8,1,8,11/17/2023,19,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
ORD_632837,CUST_074,Salmon,18,3,54,4/23/2022,20,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
ORD_566789,CUST_016,Mashed Potatoes,4,4,16,11/27/2022,15,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
ORD_935839,CUST_036,French Fries,4,3,12,7/21/2022,7,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ORD_502870,CUST_014,Garlic Bread,4,2,8,9/6/2023,9,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
ORD_547805,CUST_097,Ice Cream,5,3,15,8/20/2023,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ORD_180397,CUST_059,Pasta Alfredo,12,5,60,8/28/2023,19,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
ORD_616709,CUST_025,Lemonade,3,5,15,4/18/2022,14,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
ORD_569987,CUST_009,Iced Tea,2.5,3,7.5,1/18/2023,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ORD_180878,CUST_095,Grilled Chicken,15,5,75,9/12/2023,10,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
ORD_102763,CUST_089,Steak,20,1,20,11/30/2022,22,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
ORD_577548,CUST_025,Salmon,18,3,54,8/15/2023,20,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
ORD_191829,CUST_092,Salmon,18,3,54,4/25/2023,20,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
ORD_507977,CUST_063,Pasta Alfredo,3,3,9,3/16/2022,19,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
ORD_124558,CUST_070,Grilled Chicken,15,3,45,4/15/2023,10,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
ORD_404891,CUST_044,Chocolate Cake,6,5,30,4/2/2022,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ORD_697777,CUST_067,Pasta Alfredo,15,4,60,5/24/2022,19,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
ORD_482156,CUST_065,Water,1,5,5,2/16/2022,25,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ORD_897486,CUST_077,Pasta Alfredo,14,5,70,2/19/2023,19,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
ORD_385026,CUST_053,Mashed Potatoes,4,1,4,8/2/2023,15,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
ORD_834541,CUST_024,Grilled Vegetables,5,2,10,5/14/2023,11,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
ORD_660186,CUST_074,Garlic Bread,4,4,16,5/28/2022,9,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
ORD_482015,CUST_052,Coca Cola,2.5,5,12.5,12/22/2023,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ORD_241613,CUST_022,Ice Cream,5,3,15,11/18/2022,12,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ORD_922492,CUST_040,Cheesecake,7,4,28,1/10/2023,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ORD_870262,CUST_092,Brownie,6,3,18,11/29/2023,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
ORD_384971,CUST_001,Ice Cream,5,1,5,9/20/2022,12,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ORD_765745,CUST_084,Iced Tea,2.5,1,2.5,7/21/2022,13,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
